"고유번호","녹지대ID","녹지대명","주소한글","녹지대분류","녹지대조성년도","녹지대면적","조경량","구명","구코드","X 좌표","Y 좌표"
"2177","0","연남동가로공원녹지","연남동250","중앙분리대","0","1000.00000000","0E-8","마포구","440","193207.579","451608.55"
"2178","0","구청앞사거리","","도로변녹지","0","304.00000000","0E-8","구로구","530","190201.682","443988.401"
"2150","0","올림픽대로녹지대","","도로변녹지","0","104000.00000000","0E-8","송파구","710","209642.89","447657.243"
"2181","0","용두동사거리녹지대","용두동","광장녹지","0","131.00000000","529.00000000","동대문구","230","202681.989","453110.882"
"2184","0","방배중학교앞","반포4동","광장녹지","0","150.00000000","0E-8","서초구","650","199788.035","443937.977"
"2187","0","장충동 쉼터","장충동2가산5-39","휴게소","0","277.00000000","620.00000000","중구","140","200625.653","450308.882"
"2188","0","세검정 검문소 녹지","","도로공원","0","1069.00000000","4934.00000000","종로구","110","196296.236","455558.822"
"2191","0","구로I.C녹지대","","도로변녹지","0","13330.00000000","0E-8","구로구","530","189284.456","443060.162"
"2193","0","워커힐 진입고","광장동399","광장녹지","0","1400.00000000","0E-8","광진구","210","208654.288","449784.434"
"2196","0","개화ic녹지대","","광장녹지","0","16800.00000000","0E-8","강서구","500","182069.292","453750.375"
"2197","0","본동제1녹지","본동481-1외3필지","","0","4339.00000000","0E-8","동작구","590","195808.927","445472.019"
"2199","0","여의도","","수림대","0","2000.00000000","0E-8","영등포구","560","194162.413","447358.305"
"2200","0","구의회","성내동541-4","건물조경","0","390.00000000","0E-8","강동구","740","211182.073","447685.38"
"2101","0","마장동271-1","마장동271-1","기타","0","62.00000000","0E-8","성동구","200","203629.146","452441.582"
"2103","0","응봉동256-7","응봉동256-7","기타","0","50.00000000","0E-8","성동구","200","202796.989","450337.426"
"2176","0","하계동 64-19","","자투리땅 녹지","0","50.00000000","95.00000000","노원구","350","206617.155","459715.888"
"2180","0","신림동1693-5","","간이휴게소","0","70.00000000","0E-8","관악구","620","193773.211","440180.204"
"2106","0","방학동 녹지대","방학동687외3필지","광장녹지","1982","15780.00000000","51331.00000000","도봉구","320","203693.111","462631.082"
"2110","0","헌릉로변녹지대","양재동 염곡사거리~내곡동","도로변녹지","0","1420.00000000","0E-8","서초구","650","206435.276","439842.739"
"2115","0","정릉동고가아래 가로휴식공","정릉길","도로변녹지","0","0E-8","0E-8","성북구","290","199940.147","456558.171"
"2120","0","남부순환로변 수림대","신월동 631","수림대","0","21368.00000000","0E-8","양천구","470","185852.543","446316.208"
"2132","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","204636.736","445124.494"
"2134","0","우이천변제1녹지","창동 우이천변 제방","하천변 녹지","1996","950.00000000","3210.00000000","도봉구","320","203308.477","459632.948"
"2138","0","성북천","안감내길","하천변 조경","0","8723.00000000","51802.00000000","성북구","290","201871.045","453909.187"
"2182","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","194985.524","442618.736"
"2189","0","용마산역마을마당","면목동1382-14","휴게소","0","984.00000000","2292.00000000","중랑구","260","207666.586","452725.358"
"2000","0","선사주거지앞 녹지","선사초등-점마을","광장녹지","0","1050.00000000","0E-8","강동구","740","211526.407","450997.358"
"1907","0","사근제방길","마장동811","수벽","0","700.00000000","0E-8","성동구","200","203926.954","452214.83"
"1920","0","신림2동","","간이휴게소","0","357.00000000","0E-8","관악구","620","194809.427","441891.292"
"1929","0","화곡로입구녹지대(구청사거","","광장녹지","0","4640.00000000","0E-8","강서구","500","186897.513","450692.147"
"1933","0","개화마을중앙분리대","","중앙분리대","0","748.00000000","0E-8","강서구","500","182345.859","453422.579"
"1935","0","동작대로","","중앙분리","0","11715.00000000","0E-8","관악구","620","198528.901","441321.87"
"2113","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","206432.725","445700.836"
"2123","0","탄천제방수림대","","수림대","0","72000.00000000","0E-8","송파구","710","209433.39","443601.452"
"2142","0","남산3호터널입구 녹지대","용산2가동5-1414번지일대","광장녹지","0","2450.00000000","0E-8","용산구","170","198978.654","449433.288"
"1904","0","중지도","이촌동302-20일대","도로변녹지","0","3600.00000000","0E-8","용산구","170","196334.158","446462.564"
"1909","0","동작대로분리녹지대","사당동 147","중앙분리대","0","2344.00000000","0E-8","동작구","590","198393.106","441717.189"
"1938","0","광장동천호대로","","수림대","0","600.00000000","0E-8","광진구","210","209384.921","449476.522"
"1941","0","목동교ic","","광장녹지","0","8500.00000000","0E-8","영등포구","560","190366.434","448036.951"
"1946","0","양남사거리","","광장녹지","0","1219.00000000","0E-8","영등포구","560","190255.196","447018.789"
"1949","0","노들길수림대","","하천변조경","0","19940.00000000","0E-8","영등포구","560","192897.205","446358.991"
"1953","0","음식물재활용센타","고덕동368","건물조경","0","1200.00000000","0E-8","강동구","740","213897.223","452174.258"
"1956","0","세곡동녹지대","세곡동","가로녹지대","0","23392.00000000","0E-8","강남구","680","209528.647","440570.158"
"1967","0","수경시설","","도로변녹지","0","4500.00000000","15550.00000000","노원구","350","205161.165","463953.923"
"1973","0","양화교입구","목동 570","일반녹지","0","2663.00000000","0E-8","양천구","470","189373.697","449743.855"
"1979","0","도림천변","대림3동785","수림대","0","3500.00000000","0E-8","영등포구","560","190862.77","443378.26"
"1901","0","구로I.C녹지대","","도로변녹지","0","13330.00000000","0E-8","구로구","530","189092.392","443263.859"
"1918","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","195335.102","442602.335"
"1925","0","난지도길 가로녹지","","도로변녹지","0","12268.00000000","0E-8","마포구","440","189627.112","452938.415"
"1984","0","헌능로중앙분리대","염곡사거리~내곡동","중앙분리대","0","3750.00000000","0E-8","서초구","650","204692.776","440073.247"
"1986","0","강동대로 분리대","","노변분리대","0","1991.00000000","0E-8","송파구","710","211802.798","446870.91"
"1994","0","여의도광장분리녹지대","여의도2번지","광장녹지","0","55095.00000000","0E-8","영등포구","560","193698.794","447653.724"
"1997","0","이태원가로녹지","용산2가동","도로변녹지","0","1200.00000000","0E-8","용산구","170","198817.965","448553.713"
"2001","0","둔촌동휴식광장","둔촌동94-6","간이휴게소","0","65.00000000","0E-8","강동구","740","212766.438","447743.543"
"2005","0","가양대교북단주변녹지","","도로변녹지","0","500.00000000","0E-8","마포구","440","188141.714","452865.89"
"1943","0","남부순환로","","중앙분리","0","10363.00000000","0E-8","관악구","620","194916.188","442544.395"
"1951","0","반포대교남단","잠원동","광장녹지","0","900.00000000","0E-8","서초구","650","199915.212","445544.196"
"1960","0","탄천변수림대","대치5-1외","수림대","0","7950.00000000","0E-8","강남구","680","206358.011","444479.335"
"1974","0","경인지하차도","목동 919-1","분리녹지","0","445.00000000","0E-8","양천구","470","188908.803","447967.224"
"1980","0","올림픽대로녹지대","","도로변녹지","0","104000.00000000","0E-8","송파구","710","209682.231","447727.199"
"2006","0","독막길걷고싶은거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","195134.859","449073.385"
"2007","0","행주ic녹지대","","광장녹지","0","249864.00000000","0E-8","강서구","500","182813.277","454585.935"
"2010","0","서울대 앞","","도로변녹지","0","1930.00000000","0E-8","관악구","620","195386.653","440895.821"
"2012","0","여의교","신길7동","광장녹지","0","1836.00000000","0E-8","영등포구","560","193390.002","446154.923"
"2014","0","명일동 마을마당","명일동48-18","마을마당","0","1169.00000000","0E-8","강동구","740","213611.992","450356.046"
"2017","0","헌릉로변수림대","세곡동","수림대","0","3562.00000000","0E-8","강남구","680","210246.007","440809.384"
"2020","0","신답육교녹지대","답십리5동 465번지 앞","광장녹지","0","1529.00000000","4256.00000000","동대문구","230","204416.554","452412.215"
"2021","0","가로공원","신월동 263","분리녹지","0","9179.00000000","0E-8","양천구","470","184397.93","448423.967"
"2024","0","여의도","","수림대","0","2000.00000000","0E-8","영등포구","560","193159.778","446596.765"
"2025","0","구청앞 교통섬 녹지","구청정문앞","광장녹지","0","120.00000000","0E-8","강동구","740","210901.81","447796.555"
"1991","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","195509.089","449208.04"
"1999","0","여의도녹지대","대방동 99","도로변녹지","0","1836.00000000","0E-8","동작구","590","193857.321","446198.216"
"2175","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","196099.598","450290.105"
"2179","0","응봉동205-6","응봉동205-6","간이휴게소","0","200.00000000","0E-8","성동구","200","202793.83","450041.621"
"2074","0","쌍문1동마을마당","쌍문1동 490-27번지","마을마당","1997","180.00000000","834.00000000","도봉구","320","201438.964","461666.585"
"2077","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","196175.597","450486.058"
"2080","0","칠궁 주변 녹지","","문화재 주변","0","450.00000000","801.00000000","종로구","110","197512.61","453904.6"
"2081","0","종로선3개소","","지하철환기구주변","0","292.00000000","2743.00000000","종로구","110","200197.122","452360.303"
"2082","0","하계동 170-3","","자투리땅 녹지","0","58.00000000","429.00000000","노원구","350","206555.117","459713.522"
"2084","0","96쌈지마당(신내마을마당)","신내1동410-72","휴게소","0","265.00000000","786.00000000","중랑구","260","208665.02","456429.634"
"2086","0","창전녹지","","도로변녹지","0","306.00000000","0E-8","마포구","440","194126.494","450406.902"
"2089","0","남부순환도로 분리대","","노변분리대","0","2022.00000000","0E-8","송파구","710","209583.453","444000.525"
"2091","0","구의회","성내동541-4","건물조경","0","390.00000000","0E-8","강동구","740","211164.965","447716.984"
"2092","0","강동구 구민회관","천호동41","건물조경","0","0E-8","0E-8","강동구","740","212431.778","449576.546"
"2094","0","삼성역녹지대","삼성동159-3외10필지","가로녹지대","0","3832.00000000","0E-8","강남구","680","205560.932","445437.191"
"2097","0","천호대교북측","광장동190-3","광장녹지","0","7369.00000000","0E-8","광진구","210","209455.02","449477.556"
"2099","0","세곡동녹지대","세곡동","가로녹지대","0","23392.00000000","0E-8","강남구","680","209626.28","440569.567"
"2002","0","능동로상징보행가로","","광장녹지","0","1245.00000000","0E-8","광진구","210","206859.688","450500.093"
"2003","0","순환로변","","수벽","0","1920.00000000","0E-8","관악구","620","194733.769","442656.935"
"2009","0","남부순환로","","중앙분리","0","10363.00000000","0E-8","관악구","620","194304.395","442808.15"
"2011","0","양화ic","양평2동184-4일대","광장녹지","0","35815.00000000","0E-8","영등포구","560","190928.689","448834.876"
"2016","0","양재ic녹지대","양재ic","광장녹지","0","54048.00000000","0E-8","서초구","650","203529.974","440299.305"
"2186","0","탄천제방수림대","","수림대","0","72000.00000000","0E-8","송파구","710","206291.8","445437.211"
"2078","0","세종로 녹지","","광장녹지","0","3471.00000000","1829.00000000","종로구","110","197873.53","452825.343"
"2085","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","195366.722","449059.443"
"2028","0","강변로녹지대(수림대포함)","신촌R로타리예식장앞","수림대","0","56200.00000000","0E-8","마포구","440","194575.84","449054.09"
"2041","0","성산로(지하차도입구)","","중앙분리대","0","1500.00000000","0E-8","마포구","440","191093.432","451339.177"
"2044","0","길동 로타리 녹지","천호대로 길동사거리","광장녹지","0","550.00000000","0E-8","강동구","740","212278.686","448251.829"
"2049","0","양재천변녹지대","영동2교~영동5교","가로녹지대","0","7884.00000000","0E-8","강남구","680","205778.233","443522.715"
"2053","0","이수교삼거리","방배동","광장녹지","0","1705.00000000","0E-8","서초구","650","198691.509","444401.262"
"2057","0","상일동 가로녹지","상일동464-5","광장녹지","0","657.00000000","0E-8","강동구","740","214716.988","449448.893"
"2066","0","양화ic","양평2동184-4일대","광장녹지","0","35815.00000000","0E-8","영등포구","560","191050.53","448835.551"
